"Channel","Clinic","login_id","login time","logout time","ip","Lat Long"
"Paschim Banga Gramin Bank","ECPB019 Howrah Nuntia","ECPB019","2025-07-21 11:04:44","2025-07-21 11:42:05","106.219.253.81",""
"Paschim Banga Gramin Bank","ECPB019 Howrah Nuntia","ECPB019","2025-07-21 10:04:02","2025-07-21 10:35:35","106.219.250.211","{""latitude"":""22.3315755"",""longitude"":""87.9810225""}"
"Paschim Banga Gramin Bank","ECPB019 Howrah Nuntia","ECPB019","2025-07-21 11:13:09","2025-07-21 11:14:43","106.219.253.81",""
"Paschim Banga Gramin Bank","ECPB019 Howrah Nuntia","ECPB019","2025-07-21 11:14:47","","106.219.253.81",""
"Paschim Banga Gramin Bank","ECPB019 Howrah Nuntia","ECPB019","2025-07-21 11:00:30","2025-07-21 11:31:00","106.219.253.81",""
"Paschim Banga Gramin Bank","ECPB020 TILAK CHANDAPUR Purba Burdwan","ECPB020","2025-07-21 09:48:18","2025-07-21 10:37:00","27.60.181.155","{""latitude"":""23.516246"",""longitude"":""87.4526754""}"
"Paschim Banga Gramin Bank","ECPB020 TILAK CHANDAPUR Purba Burdwan","ECPB020","2025-07-21 11:54:45","","27.60.191.155","{""latitude"":""23.5154879"",""longitude"":""87.4534305""}"
"Share India Fincap","ECSI001 HAPUR UP WEST","ECSI001","2025-07-21 09:21:48","2025-07-21 09:55:00","103.196.0.189","{""latitude"":""28.7427404"",""longitude"":""77.7731433""}"
"Share India Fincap","ECSI001 HAPUR UP WEST","ECSI001","2025-07-21 10:07:44","2025-07-21 11:10:52","103.196.0.189","{""latitude"":""28.7427404"",""longitude"":""77.7731433""}"
"Share India Fincap","ECSI001 HAPUR UP WEST","ECSI001","2025-07-21 10:41:56","","103.196.0.189","{""latitude"":""28.7427404"",""longitude"":""77.7731433""}"
"Share India Fincap","ECSI017 LEHRAGAGA Sangrur","ECSI017","2025-07-21 10:24:02","2025-07-21 10:54:22","180.188.247.238","{""latitude"":""29.9380932"",""longitude"":""75.8038463""}"
"Share India Fincap","ECSI017 LEHRAGAGA Sangrur","ECSI017","2025-07-21 10:29:59","2025-07-21 11:00:51","180.188.247.238","{""latitude"":""29.9380932"",""longitude"":""75.8038463""}"
"Share India Fincap","ECSI017 LEHRAGAGA Sangrur","ECSI017","2025-07-21 10:46:32","2025-07-21 11:46:51","180.188.247.238","{""latitude"":""29.938097"",""longitude"":""75.8038443""}"
"Share India Fincap","ECSI008 BARNALA Punjab","ECSI008","2025-07-21 09:50:11","","49.43.89.57",""
"Share India Fincap","ECSI019 MALERKOTLA SANGRUR PUNJAB","ECSI019","2025-07-21 10:30:30","2025-07-21 11:41:00","122.177.71.120","{""latitude"":""30.5162805"",""longitude"":""75.8893358""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF002 kodakara mml","ECEF002","2025-07-21 10:47:28","2025-07-21 11:17:49","106.221.236.196","{""latitude"":""10.3708863"",""longitude"":""76.3089653""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF002 kodakara mml","ECEF002","2025-07-21 10:36:20","2025-07-21 10:47:20","106.221.231.196","{""latitude"":""10.3708759"",""longitude"":""76.3088902""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF236 THIRUCHULI","ECEF236","2025-07-21 11:19:47","","110.224.89.55","{""latitude"":""9.5337507"",""longitude"":""78.203573""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF236 THIRUCHULI","ECEF236","2025-07-21 11:16:35","2025-07-21 11:17:01","110.224.89.55","{""latitude"":""9.5337619"",""longitude"":""78.2035738""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF236 THIRUCHULI","ECEF236","2025-07-21 08:34:15","2025-07-21 08:34:25","110.224.84.18","{""latitude"":""9.4976387"",""longitude"":""78.1349307""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF440 VADIPATTI","ECEF440","2025-07-21 11:52:16","2025-07-21 11:53:44","171.79.62.206","{""latitude"":""9.9870302"",""longitude"":""78.027922""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF440 VADIPATTI","ECEF440","2025-07-21 11:55:45","","171.79.62.206","{""latitude"":""9.9784417"",""longitude"":""78.0354635""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF546 Ulundurpet ","ECEF546","2025-07-21 11:01:15","2025-07-21 11:56:55","110.224.89.143",""
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF496 Kalavoor ","ECEF496","2025-07-21 10:33:50","2025-07-21 11:22:52","106.221.236.211","{""latitude"":""9.5700569"",""longitude"":""76.3241338""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF479 Kanichar ","ECEF479","2025-07-21 11:13:05","2025-07-21 11:44:00","106.221.229.226",""
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF479 Kanichar ","ECEF479","2025-07-21 10:08:30","2025-07-21 10:33:28","106.221.237.226",""
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF479 Kanichar ","ECEF479","2025-07-21 10:01:41","2025-07-21 10:08:25","106.221.237.226",""
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF479 Kanichar ","ECEF479","2025-07-21 10:33:34","2025-07-21 11:03:50","106.221.237.226",""
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF042 VANNAPURAM","ECEF042","2025-07-21 11:24:28","","106.221.232.166",""
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF491 Pathanapuram","ECEF491","2025-07-21 09:55:35","2025-07-21 10:29:49","106.221.235.219","{""latitude"":""9.0762833"",""longitude"":""76.8567417""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF491 Pathanapuram","ECEF491","2025-07-21 11:50:55","","106.221.235.128","{""latitude"":""9.076193"",""longitude"":""76.8566537""}"
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF498 Poochakal","ECEF498","2025-07-21 10:42:47","2025-07-21 11:26:00","106.221.234.105",""
"ESAF HEALTH CARE SERVICES PVT. LTD","ECEF498 Poochakal","ECEF498","2025-07-21 11:08:28","2025-07-21 11:42:00","106.221.234.105",""
"Uttar Banga Kshetriya Garmin Bank","ECUB005 Ghoshpukur Siliguri","ECUB005","2025-07-21 11:34:54","","223.233.28.72","{""latitude"":""26.5923198"",""longitude"":""88.2854985""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB005 Ghoshpukur Siliguri","ECUB005","2025-07-21 10:17:17","","47.11.130.49",""
"Uttar Banga Kshetriya Garmin Bank","ECUB005 Ghoshpukur Siliguri","ECUB005","2025-07-21 11:04:51","2025-07-21 11:48:43","223.233.28.72","{""latitude"":""26.5923754"",""longitude"":""88.2854454""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB006 Sonada Siliguri","ECUB006","2025-07-21 10:42:54","","171.51.139.51",""
"Uttar Banga Kshetriya Garmin Bank","ECUB006 Sonada Siliguri","ECUB006","2025-07-21 10:34:15","2025-07-21 11:04:39","152.59.158.81","{""latitude"":""26.93551228230266"",""longitude"":""88.29391361968294""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB006 Sonada Siliguri","ECUB006","2025-07-21 11:39:37","","171.51.139.51",""
"Uttar Banga Kshetriya Garmin Bank","ECUB002 Jorai Coochbehar","ECUB002","2025-07-21 10:20:28","2025-07-21 10:30:57","47.11.130.18","{""latitude"":""26.4542838"",""longitude"":""89.8075594""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB002 Jorai Coochbehar","ECUB002","2025-07-21 10:31:01","2025-07-21 11:02:50","47.11.130.225","{""latitude"":""26.4542838"",""longitude"":""89.8075594""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB007 Saheberhat Coochbehar ","ECUB007","2025-07-21 10:46:14","2025-07-21 11:21:00","223.187.255.246",""
"Uttar Banga Kshetriya Garmin Bank","ECUB007 Saheberhat Coochbehar ","ECUB007","2025-07-21 10:12:36","2025-07-21 11:39:22","106.196.3.68","{""latitude"":""26.2327283"",""longitude"":""89.4013396""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB011 Rajadanga Jalpaiguri ","ECUB011","2025-07-21 11:34:14","","223.176.40.174",""
"Uttar Banga Kshetriya Garmin Bank","ECUB011 Rajadanga Jalpaiguri ","ECUB011","2025-07-21 10:50:50","2025-07-21 11:31:00","223.176.40.174",""
"Uttar Banga Kshetriya Garmin Bank","ECUB011 Rajadanga Jalpaiguri ","ECUB011","2025-07-21 11:16:14","2025-07-21 11:47:38","223.184.140.111",""
"Uttar Banga Kshetriya Garmin Bank","ECUB011 Rajadanga Jalpaiguri ","ECUB011","2025-07-21 11:54:49","","223.184.140.111","{""latitude"":""26.738374"",""longitude"":""88.6598553""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB010 Jaigaon Coochbihar ","ECUB010","2025-07-21 10:38:41","","103.172.173.119","{""latitude"":""26.8587103"",""longitude"":""89.3816191""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB010 Jaigaon Coochbihar ","ECUB010","2025-07-21 10:18:22","2025-07-21 10:23:24","103.172.173.119","{""latitude"":""26.8587103"",""longitude"":""89.3816191""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB014 Telipara Jalpaiguri","ECUB014","2025-07-21 10:57:13","2025-07-21 11:42:33","106.219.250.61",""
"Uttar Banga Kshetriya Garmin Bank","ECUB014 Telipara Jalpaiguri","ECUB014","2025-07-21 11:53:02","","106.219.253.61",""
"Uttar Banga Kshetriya Garmin Bank","ECUB009 Matelli Jalpaiguri ","ECUB009","2025-07-21 09:56:48","2025-07-21 10:27:00","202.168.84.88",""
"Uttar Banga Kshetriya Garmin Bank","ECUB009 Matelli Jalpaiguri ","ECUB009","2025-07-21 10:56:05","","202.168.84.88",""
"Uttar Banga Kshetriya Garmin Bank","ECUB009 Matelli Jalpaiguri ","ECUB009","2025-07-21 10:01:42","2025-07-21 10:41:00","202.168.84.88",""
"Uttar Banga Kshetriya Garmin Bank","ECUB009 Matelli Jalpaiguri ","ECUB009","2025-07-21 09:51:27","2025-07-21 10:24:47","202.168.84.88","{""latitude"":""26.9388605"",""longitude"":""88.8065259""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB015 Salugara Jalpaiguri","ECUB015","2025-07-21 10:36:40","2025-07-21 11:18:42","106.196.9.212",""
"Uttar Banga Kshetriya Garmin Bank","ECUB015 Salugara Jalpaiguri","ECUB015","2025-07-21 10:33:40","2025-07-21 11:04:43","106.196.9.212",""
"Uttar Banga Kshetriya Garmin Bank","ECUB015 Salugara Jalpaiguri","ECUB015","2025-07-21 11:29:43","","106.196.1.212",""
"Uttar Banga Kshetriya Garmin Bank","ECUB019 Doderhat Coochbehar  ","ECUB019","2025-07-21 11:20:12","","223.233.5.3","{""latitude"":""26.3594752"",""longitude"":""89.4514865""}"
"Uttar Banga Kshetriya Garmin Bank"," ECUB017 Jaldhaka Jalpaiguri ","ECUB017","2025-07-21 10:31:36","2025-07-21 11:16:00","117.226.242.8","{""latitude"":""27.040367"",""longitude"":""88.8721179""}"
"Uttar Banga Kshetriya Garmin Bank"," ECUB017 Jaldhaka Jalpaiguri ","ECUB017","2025-07-21 11:50:07","","117.226.242.8","{""latitude"":""27.040367"",""longitude"":""88.8721179""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB018 Bhajanpur Siliguri ","ECUB018","2025-07-21 11:56:02","","223.233.57.31",""
"Uttar Banga Kshetriya Garmin Bank","ECUB023 Amguri Jalpaiguri","ECUB023","2025-07-21 10:37:42","2025-07-21 11:10:50","223.233.30.94","{""latitude"":""26.6233112"",""longitude"":""88.8418055""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB024 Daukimari Jalpaiguri","ECUB024","2025-07-21 11:17:30","","152.56.133.111","{""latitude"":""26.6495611"",""longitude"":""88.9399791""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB024 Daukimari Jalpaiguri","ECUB024","2025-07-21 11:45:41","","152.56.133.44","{""latitude"":""26.649572"",""longitude"":""88.9399909""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB024 Daukimari Jalpaiguri","ECUB024","2025-07-21 10:42:35","2025-07-21 11:13:00","27.60.189.4",""
"Uttar Banga Kshetriya Garmin Bank"," ECUB016 Pokhirabong Darjeeling ","ECUB16","2025-07-21 10:44:36","2025-07-21 11:14:51","152.59.158.89","{""latitude"":""27.0438755"",""longitude"":""88.2654253""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB028 Angrabhasha Jalpaiguri","ECUB028","2025-07-21 11:56:00","2025-07-21 11:59:25","152.59.158.160","{""latitude"":""26.6662156"",""longitude"":""89.0282381""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB028 Angrabhasha Jalpaiguri","ECUB028","2025-07-21 11:59:29","","152.59.158.160","{""latitude"":""26.6662156"",""longitude"":""89.0282381""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB029 Atharokhai  Siliguri","ECUB029","2025-07-21 10:47:33","2025-07-21 11:18:46","27.60.180.231","{""latitude"":""26.7066243"",""longitude"":""88.3674603""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB029 Atharokhai  Siliguri","ECUB029","2025-07-21 11:51:08","","27.60.180.231","{""latitude"":""26.7066298"",""longitude"":""88.3674713""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB026 Bhetaguri  Coochbehar ","ECUB026","2025-07-21 11:13:39","2025-07-21 11:58:00","223.184.141.37","{""latitude"":""26.2008414"",""longitude"":""89.4805177""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB026 Bhetaguri  Coochbehar ","ECUB026","2025-07-21 11:30:41","","223.176.43.115",""
"Uttar Banga Kshetriya Garmin Bank","ECUB026 Bhetaguri  Coochbehar ","ECUB026","2025-07-21 11:59:40","","223.184.141.62","{""latitude"":""26.2008085"",""longitude"":""89.4803864""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB027 Totopara Jalpaiguri","ECUB027","2025-07-21 10:04:35","2025-07-21 10:35:00","106.219.254.53",""
"Uttar Banga Kshetriya Garmin Bank","ECUB027 Totopara Jalpaiguri","ECUB027","2025-07-21 11:00:11","","106.219.254.53",""
"Uttar Banga Kshetriya Garmin Bank","ECUB031 Chilkirhat Coochbehar","ECUB031 ","2025-07-21 10:39:10","2025-07-21 11:15:19","27.60.188.7",""
"Uttar Banga Kshetriya Garmin Bank","ECUB031 Chilkirhat Coochbehar","ECUB031 ","2025-07-21 11:41:47","","27.60.191.7",""
"Uttar Banga Kshetriya Garmin Bank","ECUB032 A K Paradubi Coochbehar","ECUB032","2025-07-21 10:34:02","2025-07-21 11:49:50","27.60.183.227","{""latitude"":""26.3382318"",""longitude"":""89.2463007""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB032 A K Paradubi Coochbehar","ECUB032","2025-07-21 09:54:33","2025-07-21 10:24:48","27.60.183.227","{""latitude"":""26.3382318"",""longitude"":""89.2463007""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB033 Samsing Siliguri","ECUB033","2025-07-21 10:24:56","2025-07-21 11:37:00","106.219.255.110","{""latitude"":""26.9933759"",""longitude"":""88.8086133""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB039  Birpara Jalpaiguri","ECUB039","2025-07-21 11:28:44","","152.56.132.44","{""latitude"":""26.7104572"",""longitude"":""89.1400109""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB039  Birpara Jalpaiguri","ECUB039","2025-07-21 11:15:27","","223.233.17.249","{""latitude"":""26.7104595"",""longitude"":""89.1400255""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB040 Dalshingpara Jalpaiguri","ECUB040","2025-07-21 11:25:45","","27.60.191.160","{""latitude"":""26.7938369"",""longitude"":""89.3639791""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB040 Dalshingpara Jalpaiguri","ECUB040","2025-07-21 10:33:35","2025-07-21 11:22:27","152.59.159.28","{""latitude"":""26.7938369"",""longitude"":""89.3639791""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB035 Soureni Siliguri","ECUB035","2025-07-21 10:50:06","","152.56.132.212",""
"Uttar Banga Kshetriya Garmin Bank","ECUB035 Soureni Siliguri","ECUB035","2025-07-21 11:41:56","","152.56.132.158",""
"Uttar Banga Kshetriya Garmin Bank","ECUB043 Six mile Siliguri","ECUB043","2025-07-21 09:58:33","2025-07-21 10:29:00","152.56.133.94",""
"Uttar Banga Kshetriya Garmin Bank","ECUB043 Six mile Siliguri","ECUB043","2025-07-21 11:16:23","2025-07-21 11:57:15","152.56.133.29",""
"Uttar Banga Kshetriya Garmin Bank","ECUB037 Bhutnirghat Jalpaiguri","ECUB037","2025-07-21 10:16:38","2025-07-21 11:50:00","27.60.188.210",""
"Uttar Banga Kshetriya Garmin Bank","ECUB037 Bhutnirghat Jalpaiguri","ECUB037","2025-07-21 11:54:38","","27.60.190.84",""
"Uttar Banga Kshetriya Garmin Bank","ECUB037 Bhutnirghat Jalpaiguri","ECUB037","2025-07-21 10:56:46","2025-07-21 11:28:00","152.56.133.8",""
"Uttar Banga Kshetriya Garmin Bank","ECUB036 Sukna Siliguri","ECUB036","2025-07-21 10:29:05","2025-07-21 11:05:00","27.60.181.225",""
"Uttar Banga Kshetriya Garmin Bank","ECUB036 Sukna Siliguri","ECUB036","2025-07-21 11:26:15","2025-07-21 11:56:22","27.60.189.225",""
"Uttar Banga Kshetriya Garmin Bank","ECUB046 Dilaram Siliguri","ECUB046","2025-07-21 10:37:13","","152.59.158.54","{""latitude"":""26.935618"",""longitude"":""88.293844""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB044 Ranirhat Coochbehar","ECUB044","2025-07-21 10:54:03","2025-07-21 11:24:36","223.176.39.229",""
"Uttar Banga Kshetriya Garmin Bank","ECUB044 Ranirhat Coochbehar","ECUB044","2025-07-21 10:32:38","2025-07-21 11:06:37","223.176.39.229",""
"Uttar Banga Kshetriya Garmin Bank","ECUB044 Ranirhat Coochbehar","ECUB044","2025-07-21 09:57:58","2025-07-21 10:28:20","171.51.134.106",""
"Uttar Banga Kshetriya Garmin Bank","ECUB044 Ranirhat Coochbehar","ECUB044","2025-07-21 10:49:49","2025-07-21 11:20:40","47.11.128.0",""
"Uttar Banga Kshetriya Garmin Bank","ECUB044 Ranirhat Coochbehar","ECUB044","2025-07-21 11:50:48","","223.176.39.229",""
"Uttar Banga Kshetriya Garmin Bank","ECUB050 Adabarighat Coochbehar","ECUB050","2025-07-21 10:50:36","2025-07-21 10:52:11","106.219.250.27","{""latitude"":""26.1221794"",""longitude"":""89.3282042""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB050 Adabarighat Coochbehar","ECUB050","2025-07-21 11:41:46","","106.219.249.27","{""latitude"":""26.1221419"",""longitude"":""89.3280544""}"
"Uttar Banga Kshetriya Garmin Bank","ECUB048 Coochbehar Shikarpur","ECUB048","2025-07-21 10:53:56","2025-07-21 11:25:00","27.60.180.195","{""latitude"":""26.3437376"",""longitude"":""89.164498""}"
"Kamal Fincap Private Limited","ECKA023 Kushinagar Kushinagar","ECKA023","2025-07-21 11:21:11","2025-07-21 11:54:46","106.194.28.208","{""latitude"":""26.7476522"",""longitude"":""83.9067058""}"
"Kamal Fincap Private Limited","ECKA021 Gorakhpur","ECKA021","2025-07-21 10:09:39","","223.189.236.71","{""latitude"":""25.973818"",""longitude"":""83.8646973""}"
"Kamal Fincap Private Limited","ECKA028 Kushinagar KAPTANGANJ","ECKA028","2025-07-21 09:52:00","2025-07-21 10:58:00","106.208.157.50","{""latitude"":""26.9293183"",""longitude"":""83.7093742""}"
"Kamal Fincap Private Limited","ECKA028 Kushinagar KAPTANGANJ","ECKA028","2025-07-21 09:42:51","2025-07-21 10:17:47","106.208.157.50",""
"Kamal Fincap Private Limited","ECKA028 Kushinagar KAPTANGANJ","ECKA028","2025-07-21 11:03:37","","106.208.145.50","{""latitude"":""26.9293212"",""longitude"":""83.709376""}"
"Madhyanchal Gramin Bank","ECMG001 Tili Road sagar Madhya pradesh","ECMG001  ","2025-07-21 11:46:06","","171.79.40.27","{""latitude"":""23.8192102"",""longitude"":""78.7605496""}"
"Navachetana Livelihoods Pvt. Ltd.","ECNC019 CHIKMANGLURU","ECNC019","2025-07-21 10:38:45","2025-07-21 11:22:42","117.215.239.124","{""latitude"":""13.3360063"",""longitude"":""75.7965555""}"
"Navachetana Livelihoods Pvt. Ltd.","ECNC019 CHIKMANGLURU","ECNC019","2025-07-21 11:25:07","","117.215.239.124","{""latitude"":""13.3359945"",""longitude"":""75.7965439""}"
"Navachetana Livelihoods Pvt. Ltd.","ECNC023","ECNC023","2025-07-21 09:59:43","2025-07-21 10:30:00","106.216.237.154",""
"Navachetana Livelihoods Pvt. Ltd.","ECNC023","ECNC023","2025-07-21 11:03:59","2025-07-21 11:35:00","106.216.237.154",""
"Navachetana Livelihoods Pvt. Ltd.","ECNC006 BAGALKOT","ECNC006","2025-07-21 09:43:20","2025-07-21 10:20:36","106.216.226.145",""
"Navachetana Livelihoods Pvt. Ltd.","ecnc021 chincholi","ecnc021","2025-07-21 11:21:52","2025-07-21 11:56:00","106.206.114.77",""
"Navachetana Livelihoods Pvt. Ltd.","ECNC059 kolar","ECNC059","2025-07-21 10:54:25","2025-07-21 11:47:47","106.216.228.37",""
"Navachetana Livelihoods Pvt. Ltd.","ECNC033 gokak","ECNC033","2025-07-21 11:03:50","2025-07-21 11:35:00","223.186.251.17","{""latitude"":""16.1628916"",""longitude"":""74.8105709""}"
"Navachetana Livelihoods Pvt. Ltd.","ECNC091 TUMKUR ","ECNC091","2025-07-21 10:30:34","2025-07-21 11:01:13","223.186.44.243",""
"Navachetana Livelihoods Pvt. Ltd.","ECNC091 TUMKUR ","ECNC091","2025-07-21 10:27:54","2025-07-21 10:58:54","223.186.44.243",""
"Navachetana Livelihoods Pvt. Ltd.","ECNC007 BAGEPALLI","ecnc007","2025-07-21 11:00:28","2025-07-21 11:31:37","152.57.114.88",""
"Swara Fincare  Limited.","ECSA003 Mathura Bhuna","ECSA003","2025-07-21 10:46:46","","110.224.65.208","{""latitude"":""29.5392741"",""longitude"":""75.7092452""}"
"Gopalganj District Central Co-operative Bank","ECCB001 GOPALGANJ GOPALGANJ BIHAR","ECCB001","2025-07-21 10:21:23","2025-07-21 11:15:54","117.96.19.140","{""latitude"":""26.4664436"",""longitude"":""84.4402608""}"
"Gopalganj District Central Co-operative Bank","ECCB001 GOPALGANJ GOPALGANJ BIHAR","ECCB001","2025-07-21 10:47:39","2025-07-21 11:35:46","117.96.19.140","{""latitude"":""26.4664436"",""longitude"":""84.4402608""}"
"SATYA MicroCapital","ECSMP449 BOUDH ","ECSMP449","2025-07-21 10:00:53","2025-07-21 10:42:53","106.215.147.200","{""latitude"":""20.8451819"",""longitude"":""84.3131408""}"
"SATYA MicroCapital","ECSMP449 BOUDH ","ECSMP449","2025-07-21 10:51:01","","106.215.149.167","{""latitude"":""20.8450716"",""longitude"":""84.3131786""}"
